"Pathway"	"Sample1"	"Sample2"	"Sample3"	"Sample4"	"Sample5"	"Sample6"	"Sample7"	"Sample8"	"Sample9"	"Sample10"	"Sample11"	"Sample12"	"Sample13"	"Sample14"	"Sample15"	"Sample16"	"Sample17"	"Sample18"	"Sample19"	"Sample20"	"Sample21"	"Sample22"	"Sample23"	"Sample24"	"Sample25"	"Sample26"	"Sample27"	"Sample28"	"Sample29"	"Sample30"	"Sample31"	"Sample32"	"Sample33"	"Sample34"	"Sample35"	"Sample36"	"Sample37"	"Sample38"	"Sample39"	"Sample40"	"Sample41"	"Sample42"	"Sample43"	"Sample44"	"Sample45"	"Sample46"	"Sample47"	"Sample48"	"Sample49"	"Sample50"	"Sample51"	"Sample52"	"Sample53"	"Sample54"	"Sample55"	"Sample56"	"Sample57"	"Sample58"	"Sample59"	"Sample60"	"Sample61"	"Sample62"	"Sample63"	"Sample64"	"Sample65"	"Sample66"	"Sample67"	"Sample68"	"Sample69"	"Sample70"	"Sample71"	"Sample72"	"Sample73"	"Sample74"	"Sample75"	"Sample76"	"Sample77"	"Sample78"	"Sample79"	"Sample80"	"Sample81"	"Sample82"	"Sample83"	"Sample84"	"Sample85"	"Sample86"	"Sample87"	"Sample88"	"Sample89"	"Sample90"	"Sample91"	"Sample92"	"Sample93"	"Sample94"	"Sample95"	"Sample96"	"Sample97"	"Sample98"	"Sample99"	"Sample100"	"Sample101"	"Sample102"	"Sample103"	"Sample104"	"Sample105"	"Sample106"	"Sample107"	"Sample108"	"Sample109"	"Sample110"	"Sample111"	"Sample112"	"Sample113"	"Sample114"	"Sample115"	"Sample116"	"Sample117"	"Sample118"	"Sample119"	"Sample120"	"Sample121"	"Sample122"	"Sample123"	"Sample124"	"Sample125"	"Sample126"	"Sample127"
"ko04917"	75.7475468975469	34.6	92.8471861471862	89.9580808080808	54.796176046176	14.5095238095238	94.3434343434343	39.6840909090909	62.502380952381	84.6306998556999	40.7713564213564	48.7247474747475	62.285101010101	48.4136724386724	31.0342712842713	84.376948051948	82.8138528138528	68.7549783549783	65.3005772005772	75.2221861471862	75.9868326118326	74.7638528138528	55.7055194805195	69.4666666666667	68.3511183261183	52.2453463203463	96.2191558441558	118.748376623377	66.1005772005772	56.648556998557	74.6138528138528	39.2829004329004	49.6080808080808	84.2590909090909	81.3612914862915	80.4257575757576	69.3964646464647	43.0852813852814	78.8128427128427	18.3261183261183	54.8997474747475	51.1499278499278	56.9138528138528	10.8333333333333	46.2021284271284	42.9083333333333	31.1202741702742	66.5279581529581	67.9405844155844	52.2416666666667	72.9174242424242	69.0575396825397	76.6386724386724	118.523196248196	97.6783189033189	90.1694444444444	75.1114718614719	41.8130952380952	46.4687950937951	69.6080808080808	47.1	72.4958152958153	88.148556998557	50.3190476190476	83.4150432900433	85.6400432900433	79.7090909090909	58.0590909090909	42.35	69.9805194805195	81.1080808080808	43.9128427128427	44.1900432900433	67.5245670995671	62.9668831168831	63.3164141414141	58.8619047619048	45.6975468975469	10.8106421356421	91.4436147186147	79.723556998557	47.2810606060606	99.192784992785	58.040404040404	48.0332611832612	59.5806998556999	27.6	71.1689754689755	79.643253968254	66.3795093795094	77.0676046176046	57.0274891774892	40.5580808080808	60.8092712842713	58.0424242424242	45.5845238095238	66.3199855699856	63.5767676767677	65.8805194805195	61.4743867243867	75.2166666666667	79.6818903318903	46.4973665223665	60.5130230880231	35.4318903318903	78.125937950938	90.6410533910534	49.787481962482	77.085101010101	57.9805194805195	42.4507575757576	42.804329004329	81.1410533910534	24.7606421356421	39.3630952380952	31.6738095238095	37.3071428571429	63.3523088023088	71.4247474747475	66.3305194805195	51.0048701298701	43.0958152958153	72.1509379509379	47.1393939393939	82.3878427128427	84.9215367965368	44.6628427128427
"ko04918"	17.9738095238095	13.0357142857143	10.8452380952381	26.8333333333333	17.352380952381	17.7095238095238	33.2904761904762	31.5904761904762	24.8238095238095	40.5833333333333	22.9357142857143	16.8761904761905	23.0547619047619	37.9785714285714	17.797619047619	14.1428571428571	18.5952380952381	19.8214285714286	22.3833333333333	30.1928571428571	29.3404761904762	30.75	25.2857142857143	15.1833333333333	21.6357142857143	14.2642857142857	25.1714285714286	29.0047619047619	40.1428571428571	22.6809523809524	17.8904761904762	33.2738095238095	15.452380952381	21.1190476190476	23.4142857142857	12.3119047619048	30.7761904761905	16.7404761904762	19.5119047619048	24.1095238095238	20.1333333333333	18.4880952380952	20.7857142857143	40.1071428571429	22.6285714285714	15.4571428571429	30.602380952381	21.75	12.6309523809524	33.9619047619048	26.2	46.5928571428571	41.0595238095238	38.6214285714286	33.2357142857143	28.5785714285714	31.6690476190476	43.9	49.7404761904762	9.41666666666667	15.6666666666667	24.8261904761905	20.497619047619	23.3404761904762	28.1595238095238	25.3571428571429	31.2642857142857	34.3857142857143	20.8452380952381	23.0642857142857	18.9571428571429	19.95	25.3809523809524	17.1690476190476	45.2642857142857	21.3142857142857	16.7857142857143	16.7833333333333	24.8095238095238	39.7761904761905	21.8738095238095	24.4166666666667	24.1190476190476	24.3142857142857	30.997619047619	31.5238095238095	14.0190476190476	25.0857142857143	22.0714285714286	30.3119047619048	38.4095238095238	19.6452380952381	12.3571428571429	25.6190476190476	3.83333333333333	21.8642857142857	25.5714285714286	31.3238095238095	22.302380952381	33.0642857142857	19.2428571428571	17.8142857142857	23.7285714285714	27.9571428571429	26.597619047619	30.6785714285714	23.6142857142857	27.8428571428571	18.0690476190476	22.3047619047619	22.0285714285714	24.0785714285714	12.9857142857143	19.4571428571429	17.4309523809524	12.9452380952381	16.6785714285714	17.35	15.1214285714286	20.6142857142857	11.8214285714286	34.1214285714286	24.9857142857143	22.5428571428571	39.4452380952381	25.0619047619048	26.402380952381
"ko04919"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.4	0	0	0	0	0	0	0	0	0	1.8	0	0	0	0	0	2.3	0	0.8	1.4	0.6	0	0	1	0	0	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0.6	0	0	0	0	0	0	0	0	1.2	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2	0	0	0	0	0	0	0	0	0	0	0	1.2	0	0	0	0	0	0	0	0
"ko04920"	116.914285714286	23.1428571428571	150.947619047619	164.45	84.7571428571429	97.1857142857143	115.883333333333	93.8607142857143	107.052380952381	149.710714285714	164.152380952381	141.021428571429	124.575	80.7321428571429	65.3690476190476	105.760714285714	76.6071428571429	108.916666666667	161.119047619048	214.408333333333	221.317857142857	223.235714285714	135.044047619048	155.366666666667	236.808333333333	64.125	165.517857142857	252.784523809524	206.180952380952	142.97619047619	207.37380952381	75.0714285714286	183.466666666667	182.859523809524	215.594047619048	157.785714285714	139.138095238095	94.8761904761905	144.338095238095	151.2	196.729761904762	73.5809523809524	72.8809523809524	97.0666666666667	98.5630952380952	148.836904761905	84.9976190476191	147.191666666667	58.5678571428571	144.222619047619	241.741666666667	174.272619047619	141.990476190476	214.408333333333	245.196428571429	139.255952380952	158.638095238095	126.958333333333	120.394047619048	131.033333333333	115.95	175.733333333333	139.67619047619	133.188095238095	220.65119047619	125.290476190476	219.92619047619	150.833333333333	156.916666666667	135.595238095238	176.361904761905	138.840476190476	125.830952380952	183.336904761905	154.888095238095	176.665476190476	105.019047619048	104.616666666667	103.855952380952	162.410714285714	167.777380952381	201.394047619048	179.257142857143	183.828571428571	121.27380952381	183.672619047619	140.671428571429	169.928571428571	156.684523809524	167.688095238095	172.916666666667	101.311904761905	88.1952380952381	133.663095238095	128.7	112.59880952381	135.511904761905	186.404761904762	133.15	154.283333333333	217.554761904762	141.52619047619	115.594047619048	224.344047619048	187.764285714286	215.103571428571	161.919047619048	123.060714285714	173.044047619048	134.409523809524	67.9773809523809	69.25	116.702380952381	103.225	112.967857142857	58.7333333333333	131.466666666667	195.902380952381	142.019047619048	159.521428571429	61.9488095238095	56.8261904761905	164.661904761905	146.304761904762	161.525	172.386904761905	131.42619047619
"ko04922"	489.675974025974	203.478571428571	511.084415584416	511.174242424242	358.459956709957	173.342857142857	519.207683982684	280.151082251082	366.780952380952	536.270670995671	377.954545454545	334.688528138528	373.781493506494	311.091017316017	189.626623376623	479.422510822511	451.143939393939	374.624458874459	362.666017316017	522.865367965368	481.055735930736	575.936796536796	389.179653679654	482.35	524.195021645022	269.611038961039	537.315800865801	736.887987012987	479.717207792208	351.981385281385	543.065367965368	277.982034632035	387.829004329004	464.205844155844	533.066017316017	453.315367965368	357.05367965368	294.243939393939	490.090909090909	211.797402597403	471.6170995671	331.306926406926	333.836796536796	162.847619047619	394.129004329004	336.302380952381	237.170346320346	442.727922077922	343.512229437229	374.70119047619	538.310606060606	472.008333333333	460.370779220779	751.935064935065	705.359956709957	574.60119047619	514.785606060606	292.517857142857	335.682575757576	468.690909090909	329.083333333333	462.656493506493	488.614718614719	382.486904761905	545.177272727273	478.951082251082	506.379653679654	411.989177489178	344.314285714286	424.474891774892	560.826623376623	328.288528138528	280.917748917749	454.543939393939	422.798268398268	407.195670995671	360.704761904762	293.459307359307	150.503354978355	519.604653679654	469.509956709957	386.799134199134	564.81645021645	416.687878787879	354.709307359307	420.598051948052	265.2	415.809307359307	493.27380952381	400.562337662338	548.721861471862	335.082467532468	322.434956709957	383.7670995671	374.593939393939	320.225	400.924242424242	485.380303030303	373.54632034632	467.489826839827	476.914285714286	437.231385281385	336.821861471861	472.487878787879	360.695670995671	538.931385281385	586.756493506493	342.97316017316	543.824350649351	360.980844155844	309.828463203463	234.412987012987	473.730303030303	191.689069264069	266.464285714286	179.778571428571	281.978571428571	440.980735930736	434.998051948052	470.065367965368	290.844372294372	234.916017316017	517.552813852814	341.424134199134	517.507575757576	506.087229437229	300.426623376623
"ko04930"	130.147546897547	63.6857142857143	135.525757575758	132.741414141414	95.7390331890332	47.1428571428571	142.269624819625	82.90670995671	101.221428571429	138.148556998557	103.845165945166	94.6676046176046	109.805339105339	86.3720057720058	56.1295093795094	122.085281385281	120.480519480519	100.48354978355	95.210101010101	163.923376623377	131.792784992785	178.8829004329	104.604329004329	130.166666666667	142.497546897547	75.2560606060606	148.377489177489	205.073376623377	133.98152958153	99.6056998556999	149.835281385281	58.3781385281385	112.822366522367	145.144805194805	152.98152958153	118.240043290043	78.3393217893218	86.8995670995671	132.586652236652	63.6165945165945	129.446176046176	93.7808802308802	90.9995670995671	43.4095238095238	97.7842712842713	96.0904761904762	68.7083694083694	134.952958152958	94.9227272727273	101.995238095238	142.442424242424	142.363492063492	109.55772005772	198.193434343434	185.786652236652	148.523015873016	138.178138528139	93.4214285714286	106.179509379509	116.824747474747	81.1	125.552958152958	121.1556998557	126.380952380952	168.525757575758	126.961471861472	149.449567099567	117.223376623377	109.730952380952	117.513852813853	147.665223665224	94.5152236652237	93.5495670995671	119.594805194805	130.971645021645	107.6056998557	97.8857142857143	81.7642135642136	58.8165945165945	149.251948051948	135.096176046176	113.615584415584	148.168975468975	124.640404040404	102.53088023088	112.2556998557	76.4238095238095	126.28088023088	125.434920634921	130.669985569986	153.041414141414	109.663203463203	99.8152236652237	114.100937950938	81.7090909090909	95.8904761904762	114.212842712843	137.438672438672	107.878138528139	124.276767676768	131.309523809524	127.6556998557	88.1033189033189	145.290404040404	109.708080808081	158.719985569986	147.852958152958	91.8958152958153	152.217243867244	113.197186147186	100.65670995671	65.7757575757576	125.98152958153	62.2784992784993	78.6119047619048	52.9452380952381	91.3785714285714	112.195165945166	111.829509379509	118.285281385281	81.987012987013	62.8958152958153	143.646176046176	101.582251082251	142.300937950938	148.098917748918	99.0152236652237
"ko04931"	281.16176046176	98.4071428571429	303.001515151515	284.216161616162	230.0113997114	106.442857142857	291.803535353535	163.607467532468	221.507142857143	311.129256854257	232.568903318903	193.578066378066	223.371392496393	189.119011544012	136.568542568543	295.662229437229	251.66341991342	189.195670995671	221.579725829726	307.805086580087	288.531998556999	366.982467532468	240.809848484848	315.75	323.51056998557	160.444264069264	305.263311688312	480.469372294372	300.282106782107	210.751875901876	320.011038961039	154.541991341991	246.754256854257	300.841991341991	308.697582972583	285.41341991342	204.054834054834	173.36341991342	297.380447330447	130.390331890332	298.334018759019	196.15937950938	194.975324675325	105.730952380952	259.679256854257	217.946428571429	136.940548340548	267.249963924964	193.482359307359	213.627380952381	348.493181818182	247.91626984127	251.910678210678	456.292821067821	430.007828282828	325.649603174603	293.277705627706	151.570238095238	169.457828282828	315.932828282828	215.8	280.779725829726	281.201875901876	243.411904761905	332.309848484848	267.334848484848	281.182467532468	264.601515151515	228.990476190476	237.401515151515	356.004256854257	195.835209235209	167.751515151515	273.686038961039	249.705194805195	256.400685425685	217.061904761905	188.58556998557	93.2224747474747	306.157467532468	298.722113997114	223.55854978355	305.08556998557	243.299855699856	198.654617604618	249.784018759019	195.709523809524	241.483189033189	286.723412698413	246.132828282828	338.530447330447	185.393073593074	181.78759018759	216.874494949495	246.818181818182	205.546428571429	237.068542568543	302.872582972583	230.403896103896	299.744011544012	286.228571428571	266.701875901876	185.46259018759	292.965331890332	233.28759018759	331.284018759019	335.258297258297	223.219011544012	334.954725829726	218.284848484848	205.874134199134	128.249134199134	278.108297258297	112.41056998557	157.560714285714	109.161904761905	168.395238095238	281.442712842713	288.663780663781	293.137229437229	174.40854978355	113.086868686869	305.935209235209	202.440692640693	282.360209235209	287.032359307359	184.225685425685
"ko04932"	0	0	0	6	16	0	0	0	1.33333333333333	0	0	0	0	4	0	0	0	0	2.66666666666667	0	8	0	0	0	6	0	0	0	0	0	0	0	6	4	6	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	1	6	2	0	3	0	0	0	0	0	0	0	2.66666666666667	0	0	11	5	7	0	4	0	0	0	4	0	0	2.66666666666667	8	0	11	0	10	0	0	0	0	0	0	6	0	0	0	0	11	0	0	0	2.33333333333333	0	2	0	0	5	9.66666666666667	10	0	0	5	3	0	6	0	0	0	0	0	0	6	0	0	0	0	0	0	0
"ko04940"	121.147546897547	44.9714285714286	137.6329004329	142.241414141414	97.5723665223665	55.3809523809524	128.233910533911	81.9364718614719	96.702380952381	136.897366522367	115.190404040404	104.477128427128	99.2517676767677	89.0136724386724	56.1056998556999	112.210281385281	98.2662337662338	88.6621212121212	112.519624819625	169.560281385281	152.072546897547	187.1329004329	118.205519480519	137	157.265404040404	64.9882034632035	141.169155844156	208.519805194805	146.112481962482	112.162842712843	161.037662337662	63.5971861471862	134.441414141414	147.263852813853	177.999386724387	134.668614718615	99.3155122655123	91.0305194805195	133.193795093795	88.640404040404	149.809271284271	79.0189754689755	77.0709956709957	65.35	95.7449855699856	102.072619047619	70.3155122655123	136.213672438672	74.8929653679654	108.715476190476	170.650757575758	143.014682539683	133.969624819625	208.939862914863	202.352128427128	142.476587301587	131.309090909091	92.9011904761905	99.5473665223665	117.324747474747	81.1833333333333	140.910101010101	133.929509379509	119.095238095238	178.043614718615	125.473376623377	163.413852813853	133.878138528139	120.028571428571	110.990043290043	155.522366522367	113.4556998557	109.466233766234	139.660281385281	126.23354978355	125.278318903319	106.57619047619	85.240404040404	71.7392135642136	155.329329004329	140.137842712843	136.873917748918	144.621356421356	144.521356421356	102.409451659452	133.428318903319	96.6857142857143	134.435642135642	133.536111111111	140.050937950938	153.958080808081	89.6274891774892	85.1723665223665	106.85689033189	93.0424242424242	94.6702380952381	123.189033189033	158.164862914863	119.675757575758	140.317243867244	161.035714285714	120.096176046176	94.9426046176046	173.117784992785	137.393795093795	181.6306998557	153.305339105339	100.889862914863	162.877958152958	108.685281385281	76.3174242424242	62.1900432900433	120.493434343434	65.7463564213564	84.7011904761905	48.0166666666667	98.95	133.147546897547	115.734271284271	126.761471861472	68.1715367965368	51.8743867243867	140.908080808081	111.725108225108	141.842604617605	158.807251082251	109.277128427128
"ko04964"	36.9070707070707	19.7714285714286	52.9090909090909	31.0747474747475	27.5056998556999	38.7095238095238	35.7648629148629	46.0650432900433	36.252380952381	50.075937950938	69.440404040404	45.4937950937951	37.3565295815296	36.935101010101	40.6056998556999	37.1174242424242	38.5519480519481	17.1859307359307	52.5958152958153	76.5007575757576	65.9225468975469	90.2662337662338	45.7245670995671	65.1	75.5749278499279	19.3882034632035	44.3310606060606	85.8483766233766	77.1529581529581	39.3223665223665	64.7400432900433	27.8614718614719	62.0937950937951	58.7138528138528	64.7160533910534	41.2090909090909	24.2488455988456	33.6376623376623	49.8556998556999	61.5546897546898	78.1021284271284	19.5284992784993	29.6805194805195	71.6738095238095	50.3616522366522	52.9392857142857	42.8988455988456	61.6946248196248	21.7810606060606	64.6321428571429	93.0674242424242	69.693253968254	36.6029581529582	78.4089105339105	76.3354617604618	52.9765873015873	53.5876623376623	48.4535714285714	46.7259379509379	57.7580808080808	38.5	52.3243867243867	33.2223665223665	62.1738095238095	87.3007575757576	26.4805194805195	68.3424242424242	58.2829004329004	53.75	25.9733766233766	65.8723665223665	58.6033189033189	47.0138528138528	50.13170995671	68.2002164502164	49.1283189033189	33.547619047619	33.6213564213564	54.0273088023088	65.9888528138528	52.4497474747475	59.4691558441558	43.6832611832612	48.9784992784993	48.1523088023088	54.4402236652237	60.6619047619048	36.6856421356421	54.5813492063492	57.4533189033189	91.6699855699856	39.2989177489177	38.9556998556999	61.5902236652237	53.5424242424242	32.6559523809524	42.8437950937951	61.2981962481962	38.104329004329	74.7505772005772	57.1357142857143	40.4556998556999	33.9949855699856	84.6582611832612	85.1556998556999	75.5545093795094	45.7458152958153	53.8946248196248	72.1922438672439	57.2019480519481	40.5983766233766	30.9233766233766	40.960101010101	49.5249278499278	41.0440476190476	11.2428571428571	34.6428571428571	65.1642135642136	56.0176046176046	45.0590909090909	22.0882034632035	24.1243867243867	65.8414141414141	48.5417748917749	56.273556998557	49.2215367965368	43.0676046176046
